,总价,建筑面积,室,厅,卫,y_pred
1554,174.0,134.0,4.0,2.0,2.0,155.50247448220722
1555,140.0,106.0,3.0,2.0,2.0,122.93786567185903
1556,170.0,175.0,3.0,3.0,2.0,194.39066586791807
1557,120.0,127.81,3.0,2.0,2.0,144.9581483007275
1558,48.0,65.0,2.0,1.0,1.0,58.5260425327015
1559,108.0,150.0,3.0,2.0,1.0,150.42775270616872
1560,83.0,88.0,2.0,2.0,1.0,83.53533053582387
1561,44.6,58.0,2.0,1.0,1.0,51.45855154681984
1562,86.8,91.6,2.0,2.0,1.0,87.17004018570587
1563,99.0,89.99,2.0,2.0,1.0,85.54451725895309
1564,68.0,68.3,2.0,1.0,1.0,61.85785971176001
1565,132.0,127.87,3.0,2.0,2.0,145.0187267948922
1566,121.0,108.68,3.0,1.0,1.0,106.92183115142463
1567,103.0,148.0,3.0,2.0,1.0,148.4084695673454
1568,70.0,83.0,2.0,1.0,1.0,76.69959078211151
1569,115.0,80.0,3.0,1.0,1.0,77.96531094069803
1570,350.0,285.0,5.0,4.0,5.0,366.6310862029094
1571,93.0,74.7,2.0,2.0,1.0,70.1070976626487
1572,240.0,140.0,4.0,2.0,2.0,161.5603238986772
1573,118.0,125.0,3.0,2.0,1.0,125.18671347087707
1574,122.0,94.08,2.0,2.0,1.0,89.67395127784681
1575,103.0,86.14,2.0,2.0,1.0,81.65739721671818
1576,127.0,98.0,2.0,2.0,1.0,93.63174622994055
1577,96.0,101.0,3.0,2.0,1.0,100.95531580499706
1578,75.0,90.0,2.0,2.0,1.0,85.55461367464721
1579,84.8,70.53,2.0,2.0,1.0,65.89689231820206
1580,108.0,137.85,3.0,2.0,2.0,155.09494965762062
1581,148.0,147.81,3.0,2.0,2.0,165.15097968896083
1582,105.0,88.07,2.0,2.0,1.0,83.60600544568268
1583,162.0,137.0,3.0,2.0,2.0,154.2367543236207
1584,102.0,88.74,2.0,2.0,1.0,84.28246529718851
1585,271.0,168.0,3.0,2.0,2.0,185.53564297538236
1586,54.0,69.8,2.0,1.0,1.0,63.372322065877505
1587,65.0,78.5,2.0,2.0,1.0,73.94373562641304
1588,145.0,110.7,3.0,2.0,1.0,110.74883902829023
1589,110.0,95.0,2.0,2.0,1.0,90.60282152170555
1590,49.5,89.06,2.0,2.0,1.0,84.60555059940025
1591,130.0,99.59,3.0,2.0,1.0,99.53172119212661
1592,52.0,52.4,2.0,1.0,1.0,45.80455875811451
1593,115.0,108.0,3.0,2.0,1.0,108.02280679087872
1594,62.0,67.53,2.0,1.0,1.0,61.08043570331303
1595,58.0,50.0,1.0,1.0,1.0,39.086774124705
1596,47.0,60.0,2.0,1.0,1.0,53.47783468564318
1597,146.0,67.72,2.0,1.0,1.0,61.27226760150125
1598,95.0,89.6,2.0,2.0,1.0,85.15075704688255
1599,196.0,151.0,3.0,2.0,2.0,168.37173629538404
1600,117.0,122.98,3.0,2.0,2.0,140.08157952046915
1601,86.0,90.0,2.0,1.0,1.0,83.76708176799318
1602,75.6,89.0,2.0,2.0,1.0,84.54497210523554
1603,118.0,130.0,3.0,3.0,2.0,148.95679524439308
1604,125.0,99.7,2.0,1.0,1.0,93.56060499128635
1605,94.2,98.0,2.0,1.0,1.0,91.84421432328651
1606,135.0,119.0,3.0,2.0,1.0,119.12886405440706
1607,175.0,139.0,3.0,2.0,2.0,156.25603746244406
1608,105.0,92.03,2.0,2.0,1.0,87.6041860605529
1609,53.0,76.0,2.0,2.0,1.0,71.41963170288386
1610,95.0,119.01,2.0,2.0,1.0,114.84431560327967
1611,76.0,79.2,2.0,2.0,1.0,74.6504847250012
1612,165.0,53.0,2.0,1.0,1.0,46.410343699761505
1613,96.5,94.0,2.0,2.0,1.0,89.59317995229388
1614,140.0,92.75,2.0,2.0,2.0,105.26547001033293
1615,42.0,53.25,1.0,1.0,1.0,42.36810922529291
1616,82.0,100.98,2.0,2.0,1.0,96.64047810678731
1617,123.0,148.0,2.0,2.0,2.0,161.04816672032752
1618,175.0,138.0,3.0,2.0,2.0,155.24639589303237
1619,127.0,92.21,2.0,2.0,1.0,87.78592154304698
1620,145.0,99.65,3.0,2.0,1.0,99.59229968629131
1621,49.8,53.0,2.0,1.0,1.0,46.410343699761505
1622,81.0,92.0,2.0,2.0,1.0,87.57389681347055
1623,132.0,93.5,3.0,2.0,1.0,93.38300403440955
1624,78.8,102.0,2.0,2.0,1.0,97.67031250758721
1625,135.0,102.0,2.0,2.0,1.0,97.67031250758721
1626,340.0,193.0,4.0,3.0,3.0,233.79320100395321
1627,64.0,62.0,2.0,1.0,1.0,55.497117824466514
1628,360.0,168.5,3.0,2.0,2.0,186.0404637600882
1629,115.0,110.0,2.0,2.0,1.0,105.74744506288054
1630,64.0,68.0,2.0,2.0,1.0,63.34249914759054
1631,74.0,95.0,2.0,1.0,1.0,88.81528961505151
1632,140.0,107.5,3.0,2.0,1.0,107.51798600617289
1633,105.0,106.11,3.0,2.0,1.0,106.11458422469067
1634,165.0,158.59,3.0,2.0,1.0,159.10057378741496
1635,69.8,85.0,2.0,2.0,1.0,80.50640582758888
1636,85.0,98.0,2.0,2.0,1.0,93.63174622994055
1637,135.0,81.71,2.0,2.0,1.0,77.18468506422448
1638,100.0,130.0,3.0,2.0,1.0,130.2349213179354
1639,82.0,80.4,2.0,1.0,1.0,74.07452270164117
1640,64.0,75.0,2.0,1.0,1.0,68.62245822681818
1641,43.0,50.0,2.0,1.0,1.0,43.3814189915265
1642,77.0,84.1,2.0,1.0,1.0,77.81019650846434
1643,130.0,89.0,2.0,2.0,2.0,101.4793141250392
1644,82.5,89.0,2.0,2.0,1.0,84.54497210523554
1645,79.8,86.0,2.0,2.0,1.0,81.51604739700055
1646,79.8,99.0,2.0,1.0,1.0,92.85385589269818
1647,130.0,105.0,2.0,2.0,1.0,100.69923721582221
1648,65.0,80.0,2.0,1.0,1.0,73.6706660738765
1649,60.0,90.0,2.0,2.0,1.0,85.55461367464721
1650,50.0,63.57,2.0,2.0,1.0,58.86978699509686
1651,110.0,85.0,2.0,1.0,1.0,78.71887392093484
1652,76.5,88.0,2.0,2.0,1.0,83.53533053582387
1653,76.0,102.0,2.0,2.0,1.0,97.67031250758721
1654,87.0,90.0,2.0,1.0,1.0,83.76708176799318
1655,112.0,115.0,2.0,2.0,1.0,110.79565290993888
1656,65.0,81.61,2.0,2.0,1.0,77.08372090728332
1657,110.0,90.94,2.0,2.0,1.0,86.50367674989418
1658,96.0,104.9,2.0,2.0,1.0,100.59827305888105
1659,135.0,146.0,3.0,2.0,2.0,163.3235284483257
1660,73.0,50.34,2.0,1.0,1.0,43.72469712512648
1661,62.0,62.0,2.0,1.0,1.0,55.497117824466514
1662,160.0,119.6,4.0,2.0,1.0,124.02929386287556
1663,160.0,120.0,3.0,1.0,1.0,118.35097371716469
1664,72.0,68.0,2.0,1.0,1.0,61.554967240936506
1665,390.0,193.0,4.0,3.0,3.0,233.79320100395321
1666,64.5,68.9,2.0,2.0,1.0,64.25117656006105
1667,122.0,105.34,3.0,2.0,1.0,105.33716021624369
1668,99.8,87.0,2.0,1.0,1.0,80.73815705975818
1669,168.0,153.0,3.0,2.0,2.0,170.39101943420735
1670,97.0,88.22,2.0,2.0,1.0,83.75745168109444
1671,94.0,91.0,2.0,2.0,1.0,86.56425524405888
1672,75.0,79.0,2.0,1.0,1.0,72.66102450446485
1673,122.0,83.66,2.0,1.0,1.0,77.36595421792322
1674,130.0,160.0,3.0,2.0,1.0,160.5241684002854
1675,72.1,83.0,2.0,2.0,1.0,78.48712268876554
1676,114.0,94.0,2.0,2.0,1.0,89.59317995229388
1677,58.8,84.0,3.0,1.0,1.0,82.00387721834468
1678,148.0,153.22,3.0,2.0,2.0,170.61314057947794
1679,140.0,138.43,3.0,2.0,1.0,138.74619974807575
1680,130.0,123.4,3.0,2.0,2.0,140.50562897962203
1681,195.0,144.0,4.0,2.0,2.0,165.5988901763239
1682,66.0,98.36,2.0,2.0,1.0,93.99521719492874
1683,200.0,141.04,3.0,2.0,1.0,141.38136424424016
1684,42.0,60.8,2.0,1.0,1.0,54.28554794117251
1685,82.8,79.7,2.0,2.0,1.0,75.15530550970705
1686,32.0,43.4,1.0,1.0,1.0,32.423139766587994
1687,85.0,74.0,2.0,2.0,1.0,69.40034856406055
1688,245.0,203.72,4.0,2.0,2.0,225.8946847015886
1689,73.0,109.0,2.0,1.0,1.0,102.95027158681485
1690,580.0,260.0,5.0,3.0,3.0,305.7338310213564
1691,38.5,48.0,1.0,1.0,1.0,37.06749098588166
1692,105.0,87.0,2.0,2.0,1.0,82.52568896641222
1693,66.0,57.88,1.0,1.0,1.0,47.04274969166893
1694,320.0,253.0,5.0,3.0,3.0,298.6663400354748
1695,62.8,72.3,2.0,1.0,1.0,65.89642598940668
1696,155.0,118.0,3.0,1.0,1.0,116.33169057834137
1697,99.0,110.0,3.0,2.0,1.0,110.04208992970206
1698,80.0,86.0,2.0,1.0,1.0,79.72851549034651
1699,112.0,108.35,3.0,2.0,1.0,108.3761813401728
1700,103.0,89.89,2.0,2.0,1.0,85.44355310201193
1701,84.0,100.0,2.0,2.0,1.0,95.65102936876389
1702,115.0,125.0,3.0,2.0,1.0,125.18671347087707
1703,95.8,89.96,2.0,2.0,1.0,85.51422801187074
1704,109.0,121.27,3.0,2.0,2.0,138.35509243677518
1705,99.0,116.0,5.0,3.0,2.0,143.41110300627275
1706,60.0,80.91,2.0,2.0,1.0,76.37697180869515
1707,55.0,87.58,2.0,2.0,1.0,83.11128107667098
1708,190.0,287.37,6.0,3.0,4.0,354.5967076627789
1709,117.0,117.0,3.0,2.0,1.0,117.10958091558373
1710,46.0,52.1,2.0,1.0,1.0,45.501666287291
1711,99.8,102.0,2.0,2.0,1.0,97.67031250758721
1712,118.0,93.27,4.0,2.0,2.0,114.37977336007002
1713,81.0,81.0,2.0,2.0,1.0,76.46783954994221
1714,208.0,177.5,4.0,2.0,2.0,199.4218827516147
1715,105.0,89.1,2.0,2.0,1.0,84.64593626217672
1716,99.8,115.0,3.0,2.0,2.0,132.02463979656403
1717,129.0,93.3,2.0,2.0,1.0,88.88643085370572
1718,102.0,88.1,2.0,1.0,1.0,81.84876278611101
1719,103.0,90.0,2.0,2.0,1.0,85.55461367464721
1720,43.0,59.0,2.0,1.0,1.0,52.46819311623151
1721,87.0,78.0,2.0,2.0,1.0,73.4389148417072
1722,130.0,133.0,3.0,2.0,2.0,150.19818804597404
1723,37.5,48.0,1.0,1.0,1.0,37.06749098588166
1724,71.0,89.0,2.0,2.0,1.0,84.54497210523554
1725,88.5,86.0,2.0,2.0,1.0,81.51604739700055
1726,130.0,107.0,3.0,2.0,1.0,107.01316522146706
1727,64.0,72.0,2.0,1.0,1.0,65.59353351858317
1728,70.0,83.0,2.0,1.0,1.0,76.69959078211151
1729,152.0,171.0,4.0,2.0,2.0,192.85921255043888
1730,167.0,141.2,3.0,2.0,2.0,158.4772489151497
1731,125.0,95.0,3.0,2.0,1.0,94.89746638852706
1732,88.0,86.0,2.0,2.0,1.0,81.51604739700055
1733,28.0,77.0,1.0,1.0,1.0,66.34709649882001
1734,175.0,144.0,3.0,2.0,2.0,161.30424530950236
1735,143.0,76.7,2.0,1.0,1.0,70.33884889481801
1736,115.0,114.6,4.0,3.0,2.0,137.7029599422749
1737,50.0,61.99,2.0,1.0,1.0,55.487021408772385
1738,120.0,111.0,3.0,1.0,1.0,109.26419959245969
1739,143.0,146.0,3.0,2.0,2.0,163.3235284483257
1740,75.0,80.0,2.0,1.0,1.0,73.6706660738765
1741,100.0,111.0,2.0,2.0,1.0,106.75708663229221
1742,85.0,92.5,2.0,2.0,1.0,88.07871759817638
1743,84.0,87.6,2.0,2.0,1.0,83.1314739080592
1744,280.0,173.0,4.0,2.0,3.0,211.81283770906583
1745,52.0,60.0,2.0,1.0,1.0,53.47783468564318
1746,120.0,89.0,3.0,2.0,1.0,88.83961697205706
1747,96.0,112.98,3.0,2.0,1.0,113.05082180654883
1748,97.5,140.48,2.0,2.0,1.0,136.52132009854813
1749,160.0,142.0,3.0,2.0,2.0,159.28496217067905
1750,130.0,135.0,3.0,2.0,2.0,152.21747118479738
1751,82.0,109.8,2.0,2.0,1.0,105.54551674899821
1752,59.98,81.27,2.0,1.0,1.0,74.95291086702932
1753,72.0,68.0,2.0,1.0,1.0,61.554967240936506
1754,115.0,103.0,2.0,2.0,1.0,98.67995407699888
1755,48.0,66.6,2.0,1.0,1.0,60.141469043760175
1756,60.0,70.0,2.0,1.0,1.0,63.574250379759846
1757,106.8,81.82,2.0,2.0,1.0,77.29574563685978
1758,141.0,143.0,4.0,2.0,2.0,164.58924860691224
1759,87.0,90.0,2.0,2.0,1.0,85.55461367464721
1760,103.0,94.56,2.0,2.0,1.0,90.15857923116442
1761,127.0,148.58,3.0,2.0,1.0,148.99406167760418
1762,54.0,85.0,2.0,2.0,1.0,80.50640582758888
1763,82.8,82.0,2.0,2.0,1.0,77.47748111935388
1764,148.0,130.0,3.0,2.0,1.0,130.2349213179354
1765,117.0,123.0,3.0,2.0,1.0,123.16743033205373
1766,120.0,137.0,3.0,2.0,2.0,154.2367543236207
1767,110.0,97.32,3.0,2.0,1.0,97.23983482956211
1768,61.0,65.0,1.0,1.0,1.0,54.231397665879996
1769,189.0,219.4,3.0,2.0,2.0,237.43121964314207
1770,159.8,148.91,3.0,2.0,2.0,166.26158541531365
1771,95.0,80.0,2.0,1.0,1.0,73.6706660738765
1772,105.0,125.0,3.0,2.0,1.0,125.18671347087707
1773,115.0,71.0,2.0,1.0,1.0,64.58389194917152
1774,118.0,114.9,2.0,1.0,1.0,108.90715684634368
1775,128.0,127.88,3.0,2.0,2.0,145.0288232105863
1776,135.0,145.29,3.0,2.0,1.0,145.67234091423975
1777,160.0,107.0,3.0,2.0,2.0,123.9475072412707
1778,67.5,76.0,2.0,2.0,1.0,71.41963170288386
1779,38.0,55.0,1.0,1.0,1.0,44.13498197176333
1780,110.0,97.91,2.0,2.0,1.0,93.5408784886935
1781,109.0,108.95,3.0,2.0,1.0,108.98196628181981
1782,105.0,96.0,3.0,2.0,1.0,95.90710795793872
1783,115.0,129.0,2.0,2.0,1.0,124.93063488170222
1784,118.0,107.36,3.0,2.0,1.0,107.37663618645526
1785,71.0,84.65,2.0,1.0,1.0,78.36549937164077
1786,180.0,125.0,3.0,2.0,2.0,142.1210554906807
1787,106.0,93.0,2.0,2.0,1.0,88.58353838288221
1788,160.0,107.0,2.0,2.0,1.0,102.71852035464555
1789,152.0,121.52,3.0,2.0,2.0,138.6075028291281
1790,93.0,105.0,2.0,2.0,1.0,100.69923721582221
1791,165.0,58.0,2.0,1.0,1.0,51.45855154681984
1792,121.0,106.59,3.0,2.0,1.0,106.59921217800829
1793,60.0,71.0,2.0,1.0,1.0,64.58389194917152
1794,69.0,58.0,1.0,1.0,1.0,47.163906679998334
1795,80.0,84.3,2.0,2.0,1.0,79.7996567290007
1796,103.0,101.2,2.0,2.0,1.0,96.86259925205788
1797,95.0,110.0,2.0,2.0,1.0,105.74744506288054
1798,57.0,65.0,2.0,1.0,1.0,58.5260425327015
1799,65.0,95.6,3.0,1.0,1.0,93.71571942352001
1800,57.0,56.4,1.0,1.0,1.0,45.54848016893966
1801,118.0,142.25,2.0,2.0,1.0,138.3083856764068
1802,170.0,120.3,3.0,2.0,2.0,137.37574011444588
1803,66.0,76.0,2.0,2.0,1.0,71.41963170288386
1804,49.0,54.0,2.0,1.0,1.0,47.41998526917317
1805,90.0,85.5,2.0,2.0,1.0,81.0112266122947
1806,50.6,66.09,2.0,1.0,1.0,59.626551843360225
1807,66.8,81.0,3.0,1.0,1.0,78.97495251010969
1808,110.0,92.05,2.0,2.0,1.0,87.62437889194113
1809,88.0,95.1,2.0,1.0,1.0,88.91625377199267
1810,96.0,109.83,3.0,2.0,1.0,109.87045086290208
1811,62.0,78.6,2.0,1.0,1.0,72.25716787670017
1812,65.0,70.0,2.0,1.0,1.0,63.574250379759846
1813,120.0,103.97,2.0,2.0,1.0,99.6593063993282
1814,176.0,112.0,3.0,2.0,2.0,128.99571508832904
1815,48.0,55.28,2.0,2.0,1.0,50.49985838467415
1816,63.0,73.0,2.0,2.0,1.0,68.39070699464887
1817,102.0,130.0,3.0,2.0,2.0,147.16926333773904
1818,86.0,125.87,3.0,2.0,1.0,126.06510163626521
1819,51.0,49.4,1.0,1.0,1.0,38.480989183057986
1820,72.0,69.5,2.0,2.0,1.0,64.85696150170804
1821,52.0,68.9,2.0,1.0,1.0,62.46364465340701
1822,40.0,50.0,2.0,1.0,1.0,43.3814189915265
1823,108.0,110.0,3.0,2.0,1.0,110.04208992970206
1824,160.0,171.86,4.0,3.0,2.0,195.51503620678696
1825,107.0,91.0,2.0,1.0,1.0,84.77672333740485
1826,980.0,296.0,5.0,2.0,4.0,357.227737633326
1827,72.0,80.0,2.0,2.0,1.0,75.45819798053054
1828,96.0,80.0,3.0,1.0,1.0,77.96531094069803
1829,56.8,73.0,2.0,1.0,1.0,66.60317508799486
1830,40.0,50.0,1.0,1.0,1.0,39.086774124705
1831,165.0,126.0,3.0,2.0,2.0,143.13069706009236
1832,41.0,63.0,2.0,1.0,1.0,56.50675939387817
1833,260.0,89.0,2.0,1.0,1.0,82.75744019858152
1834,123.0,92.0,2.0,2.0,1.0,87.57389681347055
1835,139.8,105.24,2.0,2.0,1.0,100.94155119248101
1836,113.0,122.0,3.0,2.0,2.0,139.0921307824457
1837,101.0,121.0,2.0,2.0,2.0,133.78784434621252
1838,95.0,114.0,3.0,2.0,1.0,114.08065620734872
1839,175.0,126.0,3.0,2.0,2.0,143.13069706009236
1840,159.0,97.0,2.0,2.0,1.0,92.62210466052888
1841,132.0,172.0,4.0,2.0,4.0,227.7375381594578
1842,85.8,117.0,3.0,2.0,1.0,117.10958091558373
1843,64.0,85.0,2.0,2.0,1.0,80.50640582758888
1844,116.0,160.0,3.0,3.0,2.0,179.24604232674307
1845,86.0,78.0,2.0,2.0,1.0,73.4389148417072
1846,76.0,84.0,2.0,1.0,1.0,77.70923235152318
1847,182.0,194.0,3.0,3.0,2.0,213.57385568673976
1848,85.0,70.0,2.0,2.0,1.0,65.36178228641388
1849,145.0,125.77,3.0,2.0,2.0,142.8984794991277
1850,79.0,160.0,3.0,2.0,2.0,177.45851042008903
1851,195.0,177.0,4.0,2.0,2.0,198.91706196690888
1852,74.0,92.0,2.0,2.0,1.0,87.57389681347055
1853,40.0,87.0,2.0,2.0,1.0,82.52568896641222
1854,83.0,89.98,2.0,2.0,1.0,85.53442084325899
1855,116.0,105.0,3.0,2.0,1.0,104.99388208264372
1856,138.0,135.11,3.0,2.0,2.0,152.32853175743267
1857,55.0,78.0,2.0,2.0,1.0,73.4389148417072
1858,125.0,150.0,3.0,2.0,1.0,150.42775270616872
1859,89.0,95.0,2.0,1.0,1.0,88.81528961505151
1860,102.0,100.0,2.0,1.0,1.0,93.86349746210985
1861,166.0,126.0,3.0,2.0,2.0,143.13069706009236
1862,120.0,90.0,2.0,2.0,1.0,85.55461367464721
1863,168.8,127.6,3.0,2.0,2.0,144.74612357115103
1864,55.0,82.0,2.0,1.0,1.0,75.68994921269984
1865,90.0,94.0,2.0,1.0,1.0,87.80564804563986
1866,38.8,40.0,1.0,1.0,1.0,28.99035843058833
1867,43.0,62.0,2.0,1.0,1.0,55.497117824466514
1868,260.0,201.0,5.0,3.0,3.0,246.16497842606805
1869,145.0,90.0,2.0,2.0,1.0,85.55461367464721
1870,105.0,91.0,2.0,2.0,1.0,86.56425524405888
1871,69.0,68.0,2.0,1.0,1.0,61.554967240936506
1872,49.0,86.0,2.0,2.0,1.0,81.51604739700055
1873,70.0,89.5,2.0,2.0,1.0,85.04979288994139
1874,52.0,65.0,2.0,2.0,1.0,60.313574439355534
1875,130.0,91.36,2.0,2.0,1.0,86.92772620904708
1876,60.0,83.0,2.0,1.0,1.0,76.69959078211151
1877,88.0,88.0,2.0,2.0,1.0,83.53533053582387
1878,46.0,60.0,2.0,1.0,1.0,53.47783468564318
1879,110.0,156.39,3.0,2.0,2.0,173.81370435451288
1880,70.0,70.0,2.0,1.0,1.0,63.574250379759846
1881,168.0,122.3,3.0,2.0,1.0,122.46068123346555
1882,140.0,115.0,3.0,2.0,1.0,115.0902977767604
1883,44.0,98.0,3.0,2.0,1.0,97.92639109676206
1884,63.0,67.0,1.0,1.0,1.0,56.25068080470332
1885,45.5,81.55,2.0,1.0,1.0,75.23561050646458
1886,62.8,66.0,2.0,1.0,1.0,59.53568410211317
1887,88.0,81.0,2.0,2.0,1.0,76.46783954994221
1888,95.0,104.0,2.0,2.0,1.0,99.68959564641055
1889,50.0,70.0,2.0,2.0,1.0,65.36178228641388
1890,126.0,130.0,2.0,2.0,1.0,125.94027645111387
1891,116.8,110.44,3.0,2.0,1.0,110.48633222024318
1892,85.0,90.0,2.0,2.0,1.0,85.55461367464721
1893,94.0,89.0,2.0,1.0,1.0,82.75744019858152
1894,145.0,127.82,3.0,2.0,2.0,144.9682447164216
1895,90.0,80.0,2.0,1.0,1.0,73.6706660738765
1896,310.0,289.3,6.0,2.0,5.0,371.69212600489305
1897,48.0,100.0,2.0,1.0,1.0,93.86349746210985
1898,70.0,91.47,2.0,2.0,1.0,87.03878678168236
1899,77.0,84.0,2.0,2.0,1.0,79.49676425817721
1900,77.0,98.0,3.0,2.0,1.0,97.92639109676206
1901,100.0,105.0,2.0,2.0,1.0,100.69923721582221
1902,68.0,89.0,2.0,2.0,1.0,84.54497210523554
1903,80.0,92.0,2.0,2.0,1.0,87.57389681347055
1904,128.0,141.0,3.0,2.0,2.0,158.27532060126737
1905,49.0,82.0,2.0,2.0,1.0,77.47748111935388
1906,86.0,101.69,2.0,2.0,1.0,97.3573236210696
1907,56.0,72.0,2.0,2.0,1.0,67.38106542523721
1908,165.0,151.8,4.0,2.0,2.0,173.47409441773488
1909,215.0,130.7,3.0,2.0,2.0,147.8760124363272
1910,140.0,108.5,2.0,2.0,1.0,104.23298270876305
1911,60.0,75.0,2.0,1.0,1.0,68.62245822681818
1912,91.0,89.76,2.0,2.0,1.0,85.31229969798842
1913,70.0,90.0,2.0,2.0,1.0,85.55461367464721
1914,93.0,90.7,2.0,2.0,1.0,86.26136277323539
1915,76.0,91.23,2.0,1.0,1.0,85.00894089836953
1916,77.8,84.0,2.0,2.0,1.0,79.49676425817721
1917,88.0,83.0,2.0,1.0,1.0,76.69959078211151
1918,105.0,112.0,3.0,2.0,2.0,128.99571508832904
1919,112.0,96.98,2.0,2.0,1.0,92.60191182914065
1920,105.0,125.0,3.0,2.0,1.0,125.18671347087707
1921,66.0,100.7,2.0,2.0,1.0,96.35777846735205
1922,220.0,114.0,2.0,1.0,1.0,107.99847943387319
1923,48.0,87.9,2.0,2.0,1.0,83.43436637888271
1924,89.2,119.0,3.0,2.0,2.0,136.0632060742107
1925,85.8,78.25,2.0,1.0,1.0,71.90379332740609
1926,75.0,88.4,2.0,2.0,1.0,83.93918716358856
1927,63.0,80.0,2.0,2.0,1.0,75.45819798053054
1928,65.0,56.7,2.0,1.0,1.0,50.14601750658468
1929,88.0,90.4,2.0,1.0,1.0,84.17093839575786
1930,85.0,90.0,2.0,2.0,1.0,85.55461367464721
1931,115.0,89.07,2.0,2.0,1.0,84.61564701509435
1932,86.0,90.0,2.0,2.0,1.0,85.55461367464721
1933,71.6,81.0,2.0,2.0,1.0,76.46783954994221
1934,138.0,116.3,3.0,2.0,1.0,116.40283181699556
1935,71.8,86.08,2.0,2.0,1.0,81.59681872255348
1936,51.8,82.0,2.0,2.0,1.0,77.47748111935388
1937,155.0,130.9,3.0,2.0,2.0,148.07794075020954
1938,70.0,100.15,2.0,1.0,1.0,94.0149436975216
1939,71.0,65.0,2.0,1.0,1.0,58.5260425327015
1940,180.0,148.0,3.0,2.0,2.0,165.34281158714904
1941,129.0,123.03,3.0,2.0,2.0,140.1320615989397
1942,78.0,84.0,2.0,2.0,1.0,79.49676425817721
1943,53.0,90.0,2.0,2.0,1.0,85.55461367464721
1944,113.0,89.85,2.0,2.0,1.0,85.40316743923546
1945,37.5,43.0,1.0,1.0,1.0,32.019283138823326
1946,95.0,88.03,2.0,2.0,1.0,83.56561978290623
1947,43.0,81.0,2.0,1.0,1.0,74.68030764328817
1948,128.0,110.0,3.0,2.0,1.0,110.04208992970206
1949,76.0,76.31,2.0,1.0,1.0,69.94508868274747
1950,118.0,101.0,2.0,2.0,1.0,96.66067093817554
1951,50.0,52.0,2.0,1.0,1.0,45.40070213034985
1952,138.0,146.0,3.0,2.0,2.0,163.3235284483257
1953,36.0,63.0,2.0,2.0,1.0,58.29429130053221
1954,137.0,147.0,3.0,2.0,2.0,164.33317001773736
1955,110.0,104.0,2.0,2.0,1.0,99.68959564641055
1956,64.8,55.0,2.0,1.0,1.0,48.42962683858484
1957,142.0,145.0,3.0,2.0,2.0,162.31388687891405
1958,130.0,147.35,4.0,2.0,2.0,168.98118943385296
1959,91.0,88.01,2.0,2.0,1.0,83.54542695151801
1960,248.0,173.0,4.0,2.0,2.0,194.8784956892622
1961,100.0,112.0,3.0,2.0,2.0,128.99571508832904
1962,135.0,142.83,3.0,2.0,2.0,160.12296467329074
1963,53.0,46.0,1.0,1.0,1.0,35.04820784705832
1964,94.0,92.0,2.0,2.0,1.0,87.57389681347055
1965,56.0,57.5,2.0,1.0,1.0,50.953730762114006
1966,77.0,68.0,2.0,2.0,1.0,63.34249914759054
1967,98.0,74.0,2.0,2.0,1.0,69.40034856406055
1968,54.5,57.4,2.0,1.0,1.0,50.85276660517284
1969,135.0,108.0,3.0,2.0,1.0,108.02280679087872
1970,56.0,56.0,2.0,1.0,1.0,49.43926840799651
1971,135.0,86.0,2.0,2.0,1.0,81.51604739700055
1972,380.0,168.9,3.0,2.0,2.0,186.44432038785288
1973,76.0,69.7,1.0,1.0,1.0,58.97671304211483
1974,93.0,99.75,2.0,1.0,1.0,93.61108706975693
1975,88.0,94.0,2.0,2.0,1.0,89.59317995229388
1976,113.0,89.0,2.0,2.0,1.0,84.54497210523554
1977,53.0,54.0,1.0,1.0,1.0,43.12534040235166
1978,67.0,83.5,2.0,2.0,1.0,78.99194347347138
1979,38.0,55.0,1.0,1.0,1.0,44.13498197176333
1980,99.0,91.0,2.0,2.0,1.0,86.56425524405888
1981,37.0,40.69,1.0,1.0,1.0,29.68701111348237
1982,95.0,99.0,2.0,1.0,1.0,92.85385589269818
1983,61.5,77.41,2.0,1.0,1.0,71.05569440910028
1984,68.0,105.0,2.0,2.0,1.0,100.69923721582221
1985,81.0,97.33,3.0,2.0,2.0,114.18427326505989
1986,46.8,46.5,1.0,1.0,1.0,35.553028631764164
1987,180.0,123.53,3.0,2.0,2.0,140.63688238364557
1988,116.0,91.0,2.0,2.0,1.0,86.56425524405888
1989,165.0,134.0,3.0,2.0,2.0,151.20782961538572
1990,102.0,84.6,2.0,2.0,1.0,80.10254919982421
1991,93.0,80.0,2.0,1.0,1.0,73.6706660738765
1992,90.0,106.0,2.0,2.0,1.0,101.70887878523388
1993,86.0,78.56,2.0,1.0,1.0,72.21678221392371
1994,49.5,60.0,2.0,1.0,1.0,53.47783468564318
1995,56.0,68.0,2.0,1.0,1.0,61.554967240936506
1996,62.0,81.0,2.0,1.0,1.0,74.68030764328817
1997,48.0,47.0,1.0,1.0,1.0,36.05784941646999
1998,57.0,64.0,2.0,1.0,1.0,57.51640096328984
1999,95.0,112.2,2.0,2.0,1.0,107.96865651558622
2000,145.0,48.0,2.0,1.0,1.0,41.362135852703176
2001,125.0,120.0,3.0,2.0,2.0,137.07284764362237
2002,59.0,50.0,1.0,1.0,1.0,39.086774124705
2003,55.0,55.0,1.0,1.0,1.0,44.13498197176333
2004,78.5,114.2,3.0,2.0,1.0,114.28258452123106
